순번_정류장ID,36-2801790,37-2801977,38-2805598,39-2802051,40-2802098,41-2802121,42-2802100,43-2806709,44-2802089,45-2802073,46-2802060,47-2804815,48-2802071,49-2802062,50-2802081,51-2802066,52-2802069,53-2802087,54-2804799,55-2802048,56-2802019,57-2801998,58-2801981,59-2801879,60-2801856,61-2801959,62-2801976,63-2801880,64-2802017,65-2801823,66-2802110,67-2801894,68-2801891,69-2801853,70-2805585,71-2805678,72-2805882,73-2806908,74-2806077,75-2805649,76-2806515,77-2806517,78-2805906,79-2806422
46-2802060,,,,,,,,,,,0,0.161472,0.371044,0.717901,1.049001,1.365446,1.6424009999999998,1.768123,2.070176,2.452855,2.595707,2.673,2.792939,3.0056689999999997,3.213449,3.1092720000000003,2.840274,2.600503,2.5975,2.9585,3.2874309999999998,3.479868,3.7842510000000003,3.881592,4.093344,4.450229,4.6094599999999994,4.861274,4.915091,5.173761,5.3724110000000005,5.408548000000001,5.2134220000000004,5.551844
47-2804815,,,,,,,,,,,,0,0.209573,0.556429,0.8875290000000001,1.203975,1.4809290000000002,1.606651,1.9087040000000002,2.291384,2.4342349999999997,2.5115279999999998,2.631467,2.843197,3.050977,2.9478,2.678802,2.439032,2.436028,2.797028,3.125959,3.318396,3.62278,3.7201199999999996,3.9318730000000004,4.288757,4.447988,4.699802,4.7536190000000005,5.012289,5.210939,5.250077,5.05095,5.392372
48-2802071,,,,,,,,,,,,,0,0.346857,0.6779569999999999,0.994402,1.271357,1.3970790000000002,1.6991319999999999,2.081811,2.224663,2.301956,2.421895,2.633624,2.841405,2.737228,2.46923,2.229459,2.226456,2.587456,2.916386,3.1088240000000003,3.413207,3.5105480000000004,3.7223,4.079185,4.238416,4.49023,4.542047,4.8027169999999995,5.001366,5.040504,4.842378,5.1838
49-2802062,,,,,,,,,,,,,,0,0.3311,0.647545,0.9245,1.050222,1.352275,1.734954,1.877806,1.9550990000000001,2.075038,2.2877680000000002,2.495548,2.390371,2.122373,1.882602,1.8795990000000002,2.240599,2.569529,2.761967,3.06635,3.163691,3.375443,3.732328,3.8915589999999995,4.143373,4.19519,4.4558599999999995,4.65451,4.690647,4.492521,4.833943
50-2802081,,,,,,,,,,,,,,,0,0.316446,0.5934010000000001,0.895122,1.197176,1.579855,1.571706,1.648999,1.7689380000000001,1.980668,2.1884490000000003,2.085271,1.816273,1.576503,1.573499,2.085499,2.41443,2.606867,2.911251,3.010593,3.2223450000000002,3.5792300000000004,3.738461,3.990275,4.042092,4.302762,4.501411,4.539549,4.339423,4.6828449999999995
51-2802066,,,,,,,,,,,,,,,,0,0.276955,0.578677,0.8807299999999999,1.263409,1.255261,1.332554,1.452493,1.664223,1.873003,1.7688259999999998,1.4998280000000002,1.260057,1.2570540000000001,1.7690540000000001,2.097985,2.290422,2.594805,2.796146,2.977898,3.2977830000000004,3.680014,3.931828,4.144463,4.619207,4.817857,4.786102,4.588976000000001,4.930398
52-2802069,,,,,,,,,,,,,,,,,0,0.307722,0.609775,0.9924540000000001,1.191108,1.2684010000000001,1.38834,1.60107,1.80785,1.7046729999999999,1.435675,1.195905,1.192901,1.498099,1.827029,2.0194669999999997,2.32385,2.525191,2.705943,3.026828,3.4090589999999996,3.6608730000000005,3.873508,4.3853599999999995,4.68101,4.516147,4.318021,4.6594430000000004
53-2802087,,,,,,,,,,,,,,,,,,0,0.302054,0.684733,0.9731709999999999,1.195878,1.315817,1.528546,1.735327,1.63215,1.3631520000000001,1.123381,0.9733780000000001,1.1903780000000002,1.519308,1.711746,2.0161290000000003,2.21747,2.398222,2.719106,3.101338,3.3531519999999997,3.5657870000000003,4.077639,4.373288,4.207426,4.0103,4.3517220000000005
54-2804799,,,,,,,,,,,,,,,,,,,0,0.382679,0.671117,0.893824,1.013763,1.225492,1.433273,1.330096,1.0610979999999999,0.821327,0.671324,0.888324,1.217254,1.409692,1.714075,1.915416,2.097168,2.4170529999999997,2.799284,3.051098,3.263733,3.775585,4.071234,3.9053720000000003,3.708246,4.049668
55-2802048,,,,,,,,,,,,,,,,,,,,0,0.288438,0.511145,0.631084,0.8438129999999999,1.0515940000000001,0.947417,0.678419,0.438648,0.288645,0.505645,0.834575,1.027013,1.3313959999999998,1.532737,1.713489,2.034374,2.416605,2.6684189999999997,2.8810540000000002,3.392906,3.6895550000000004,3.523693,3.325567,3.6659889999999997
56-2802019,,,,,,,,,,,,,,,,,,,,,0,0.22270700000000002,0.342646,0.555375,0.7631560000000001,0.658979,0.389981,0.15020999999999998,0.147207,0.741794,1.070724,1.2631620000000001,1.567545,1.768886,1.9496380000000002,2.270522,2.6527540000000003,2.904568,3.117203,3.629054,3.924704,3.758842,3.560716,3.902138
57-2801998,,,,,,,,,,,,,,,,,,,,,,0,0.119939,0.331669,0.539449,0.43527200000000005,0.167274,0.227503,0.2245,0.9645,1.293431,1.485868,1.7902509999999998,1.9915919999999998,2.172344,2.493229,2.87546,3.1272740000000003,3.3399099999999997,3.851761,4.148411,3.9815480000000005,3.7834220000000003,4.048156
58-2801981,,,,,,,,,,,,,,,,,,,,,,,0,0.21273000000000003,0.42051000000000005,0.316333,0.047335,0.27355799999999997,0.344439,1.084439,1.413369,1.605807,1.91019,2.1115310000000003,2.293283,2.613168,2.9953990000000004,3.247213,3.4598480000000005,3.9717,4.26835,4.102487,3.904361,4.168095
59-2801879,,,,,,,,,,,,,,,,,,,,,,,,0,0.207781,0.17894100000000002,0.16539500000000001,0.42516499999999996,0.5561689999999999,1.2961690000000001,1.625099,1.817537,2.1219200000000003,2.323261,2.504013,2.824897,3.207129,3.458943,3.671578,4.183429,4.4790790000000005,4.313217,4.1150910000000005,4.379825
60-2801856,,,,,,,,,,,,,,,,,,,,,,,,,0,0.206279,0.373175,0.633946,0.764949,1.5049489999999999,1.83388,2.0263169999999997,2.330701,2.532041,2.713794,3.033678,3.4159089999999996,3.6677230000000005,3.8803589999999994,4.3922099999999995,4.68886,4.521998,4.324871,4.588605
61-2801959,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.268998,0.5297689999999999,0.660772,1.400772,1.729702,1.9221400000000002,2.226523,2.427864,2.609616,2.9295009999999997,3.311732,3.563546,3.776181,4.288033,4.584683,4.418819999999999,4.220694,4.484428
62-2801976,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26077100000000003,0.39177399999999996,1.131774,1.460704,1.653142,1.957525,2.158866,2.340618,2.660503,3.042734,3.2945480000000003,3.5071830000000004,4.019035,4.314685,4.148822,3.951696,4.2154300000000005
63-2801880,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152003,0.8920030000000001,1.220934,1.4133719999999999,1.717755,1.919096,2.100848,2.420732,2.802964,3.054777,3.267413,3.779264,4.075914,3.910052,3.711925,3.975659
64-2802017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.742,1.07093,1.263368,1.5677510000000001,1.7690919999999999,1.949844,2.270729,2.6529599999999998,2.904774,3.117409,3.629261,3.9249110000000003,3.7590480000000004,3.560922,3.9023440000000003
65-2801823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328931,0.5283680000000001,0.832751,1.034092,1.214844,1.5357290000000001,1.9179599999999999,2.1697740000000003,2.3824099999999997,2.894261,3.189911,3.025048,2.826922,3.167344
66-2802110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199438,0.503821,0.705162,0.885914,1.206799,1.58903,1.840844,2.0534790000000003,2.565331,2.86098,2.695118,2.4969919999999997,2.8384139999999998
67-2801894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395383,0.596724,0.686476,1.007361,1.389592,1.6414060000000001,1.854041,2.3658930000000002,2.661543,2.49568,2.297554,2.638976
68-2801891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20334100000000002,0.41509300000000005,0.7719779999999999,1.154209,1.406023,1.618658,2.1135099999999998,2.427159,2.260297,2.0621709999999998,2.403593
69-2801853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.212752,0.569637,0.951868,1.203682,1.416317,1.9281689999999998,2.223818,2.0589560000000002,1.86083,2.201252
70-2805585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359885,0.742116,0.99393,1.2065649999999999,1.7184169999999999,2.014066,1.849204,1.6510779999999998,1.9915
71-2805678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382232,0.634046,0.8466809999999999,1.358532,1.654182,1.48832,1.291194,1.631616
72-2805882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251815,0.46445,0.995301,1.271951,1.1060889999999999,0.907963,1.249385
73-2806908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21263600000000002,0.743487,1.0211370000000002,0.855275,0.657149,0.9985709999999999
74-2806077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530852,0.807501,0.6416390000000001,0.443513,0.784935
75-2805649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54265,0.8827879999999999,0.684661,1.026084
76-2806515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.433041,0.510833,0.8522549999999999
77-2806517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34497,0.686393
78-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.341422
79-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
